id_usuario,pagina,region,dispositivo,conversion,gasto,clics
9aa49348-6ddf-400f-aba8-d563338d20b8,A,Centro,Mobile,0,0,0
5940847a-27ac-46ad-a820-d692fbafe190,B,Norte,Desktop,1,66.09,66
96620d21-895d-46f0-9f52-919fa6d69eb0,B,Sur,Desktop,0,0,0
73014b90-470e-4fb7-b1f6-1fbae373171d,A,Centro,Mobile,0,0,0
488c2646-456d-4aff-be42-8bbf42e89ede,B,Sur,Mobile,0,0,0
0622d282-66cb-4446-8b88-1618a947a7c0,B,Norte,Mobile,0,0,0
8b44e75f-48a5-4b57-bbe7-255a168e01f1,A,Centro,Desktop,0,0,0
1081ad87-492a-4d50-ae33-bda3e3904674,A,Centro,Desktop,0,0,0
0889db42-082b-4767-95cb-90632d783a94,A,Centro,Mobile,0,0,0
201cbf8d-8e3d-4614-9f46-2bf636884833,A,Norte,Desktop,1,45.62,46
f374981a-9c55-47ac-ad3e-81f0ee312919,B,Sur,Desktop,1,86.47,86
293d6b01-4a2b-4679-8ee9-13c3d80baa99,A,Sur,Desktop,0,0,0
15c5fcd6-2fa3-47ec-822c-b5cdd3c12ac5,B,Norte,Desktop,1,61.44,61
eff69e21-87e8-403f-b8db-073d028cbf68,B,Centro,Mobile,0,0,0
aa702437-625d-4e02-8215-94446ef52a5f,B,Norte,Desktop,0,0,0
c5f1f631-480a-475a-9a1f-a7b3e351ce89,A,Sur,Mobile,1,50.67,45
cd50bce7-7d28-430f-a94e-28e6dadfb564,A,Centro,Desktop,0,0,0
a8810925-0732-48be-adda-6f93279e9732,A,Norte,Desktop,0,0,0
008d020b-ee1c-4839-98ac-b88c98ec7fb5,A,Norte,Mobile,0,0,0
50bf0fc8-876b-451d-88e6-de4cdd86bb4f,B,Norte,Desktop,0,0,0
c1692d12-4a0d-4424-bfae-97be1cb24b8d,A,Norte,Mobile,0,0,0
3822a04f-59d5-4329-a98c-a7dc06af6f2b,A,Norte,Desktop,0,0,0
ad50a6ed-8cc6-452f-b545-f0198d6608a2,A,Centro,Mobile,0,0,0
78d79ab8-1c4d-4289-90ea-4af98f3fe440,B,Centro,Mobile,0,0,0
792821b5-fa23-441e-9df7-7a738df4a56b,B,Centro,Desktop,0,0,0
e1a2fcc2-13a8-4891-a451-4211d143e1b7,B,Centro,Mobile,1,78.71,71
3653520c-6fde-472d-a7f2-8c54423369ad,A,Norte,Mobile,0,0,0
49109cbb-05a3-47fe-9901-e0d56b98488b,A,Norte,Mobile,0,0,0
0082701a-87d5-40d6-a829-0dbac55ef361,B,Centro,Desktop,0,0,0
2af1de7d-a7cd-4412-bf26-1a659dd63c6c,B,Norte,Desktop,0,0,0
f7c1f156-6e50-42ec-bae0-d6144ba03783,B,Norte,Mobile,1,49.41,44
4395314c-7eb6-41d4-a10d-08db3bf7d8ff,B,Norte,Desktop,0,0,0
f80f6f7c-90e0-4e41-998e-b11eee23f9df,A,Centro,Desktop,1,34.41,34
9f8b051e-2052-40cb-b8b5-ca7ddedb47e8,A,Sur,Desktop,0,0,0
161d56aa-7c85-4d39-91eb-5a343f25e947,B,Centro,Desktop,0,0,0
cc20b546-f48d-41bd-a4ac-c3b7a062a381,A,Norte,Mobile,0,0,0
60097138-4031-4204-966b-91fd9a9837cb,B,Sur,Desktop,0,0,0
2291f4a5-b292-41e0-b3a7-a1f963875e8a,A,Norte,Desktop,0,0,0
e9118b8e-19fb-4332-aae3-4ea3e0f64f44,A,Centro,Desktop,0,0,0
b54eb13b-aba7-475e-ad6c-d3608da702b9,B,Norte,Mobile,0,0,0
7e6e7dbe-e718-4326-90b8-722885ae9d2f,A,Sur,Mobile,0,0,0
f3e33076-47d6-422f-ac0a-be844de66cbf,A,Centro,Desktop,0,0,0
dcf5e18b-ab1c-4138-b203-c022c48f4e52,A,Centro,Mobile,0,0,0
2ccea3c0-55e1-4aa1-be10-77af1e202690,B,Centro,Mobile,0,0,0
fae8132d-0bf0-4c32-97a0-ce8475db3a38,A,Centro,Desktop,0,0,0
cbbca0d0-31f9-44bf-82f3-1794b39dc3fe,A,Norte,Mobile,0,0,0
1966cfc3-0134-4726-b32c-cce75483b887,B,Centro,Mobile,1,73.53,66
11b72414-a29d-4599-812c-e74a518fccd5,A,Centro,Desktop,0,0,0
38776a3b-d12b-4a06-8be5-c1eb19084348,B,Centro,Desktop,0,0,0
50cac69e-28d6-4a5f-a0d7-77319201b7a7,A,Norte,Mobile,0,0,0
8edf472a-0b33-4563-abf9-0640004ab8e0,B,Norte,Mobile,0,0,0
766695c3-291f-48fc-b513-defe755c50bd,A,Centro,Desktop,0,0,0
3b1eb1eb-05d6-47eb-9a7d-de93444acdcb,B,Centro,Desktop,0,0,0
897746b5-66e5-4a38-85f4-6a71c16f37f8,B,Norte,Desktop,1,64.2,64
70afae4e-5b3b-4d02-98e0-9fb942298c44,B,Norte,Mobile,0,0,0
95d88735-794b-4d66-a092-dd2191ef2d68,A,Centro,Desktop,0,0,0
978778c8-9e05-4be4-b291-81e791643b44,A,Norte,Mobile,0,0,0
dd042db5-f4fc-4db8-b61a-601b14c6e8f1,B,Centro,Desktop,0,0,0
86d4c284-653b-401d-9d2e-66de11d56d4b,A,Centro,Desktop,0,0,0
087e94c8-aef3-45ff-8088-d63fd132aa42,A,Norte,Mobile,0,0,0
64ca640d-550f-486e-8a29-622d50ecbb15,B,Sur,Mobile,0,0,0
99e0e407-92e8-4eea-a5b6-bb325db82f67,A,Norte,Desktop,1,33.16,33
49fb611c-0b52-4e6b-8501-6171918a52a8,B,Sur,Desktop,0,0,0
f8221bd2-cb5f-42ad-97fb-4c1091f931d1,A,Centro,Mobile,0,0,0
27524ed0-29cf-4aab-8e8c-badd7971b076,B,Centro,Mobile,0,0,0
9ee8e6d2-c8f0-4f76-8130-76a30818658e,B,Sur,Mobile,0,0,0
cd499286-d1ff-4ef9-9c45-c9bc167865c3,B,Centro,Mobile,0,0,0
beb24aac-467f-4b6a-925c-e6aae01dc56e,B,Sur,Mobile,0,0,0
1fa74e16-51b4-4790-8753-fc4476dceaaf,A,Centro,Desktop,0,0,0
63daa7f0-28d8-453a-a38d-aed1c3f6744b,B,Centro,Desktop,0,0,0
535a2500-3b57-42f5-b5d3-1cb9f2580aa1,B,Centro,Desktop,0,0,0
6656459f-62e6-4beb-8ce2-943d9bc5dc47,A,Norte,Desktop,1,71.91,72
dbbfe180-2daa-4597-bb1c-d38f6ac4105f,B,Sur,Desktop,0,0,0
ff8139a9-27f2-4d19-81f3-a2cb54fc9135,A,Centro,Mobile,0,0,0
d4c6ffac-3b2f-4806-92da-fff9b4e3378c,B,Centro,Desktop,0,0,0
a07298db-1c94-4b82-9b72-9cc0fd8c3195,A,Sur,Mobile,0,0,0
6631d228-48a3-4079-b366-ded495e05f85,B,Sur,Mobile,0,0,0
240ca8e9-7600-40b5-97bc-10ad1ec30fd7,B,Norte,Mobile,0,0,0
1290c8a8-01dd-443f-9a3f-95a8323b1716,A,Centro,Mobile,0,0,0
93996a26-2c59-4ee3-bcce-a5a9f4a73541,B,Centro,Mobile,0,0,0
72a6dcc0-3c34-4de7-bd5f-2e1108f3370b,A,Centro,Mobile,1,60.71,54
20f96753-10ef-4170-b8ca-0de8e66a8a64,A,Sur,Mobile,0,0,0
be2d302a-abbd-474a-8387-d2460e379999,A,Sur,Mobile,0,0,0
9217ef77-04e3-4727-873c-b249be71fd57,A,Centro,Desktop,0,0,0
aa68ee5d-817d-4d0a-8680-bc848dc62bed,A,Norte,Mobile,0,0,0
22be2937-e1a8-48dc-b57e-5a370e2884ef,B,Centro,Mobile,0,0,0
d95d7bcf-ec34-43c3-8f76-9818b37f1a06,A,Centro,Mobile,1,73.02,65
0c8ce8fe-137b-4e52-90b8-2dd20c5e79c4,B,Norte,Mobile,0,0,0
10bc6169-b48e-4c4c-bff0-8c0875099202,A,Centro,Desktop,0,0,0
a94754be-2233-40cb-8868-eef9ee28d8f0,B,Norte,Desktop,0,0,0
bf285b38-878d-4bcd-9ee6-544544c4f731,B,Centro,Mobile,0,0,0
137c806b-cca5-4de5-96cc-810602952049,A,Centro,Mobile,1,53.17,47
d0b7cad4-a54c-4634-a924-0145c6a74d7d,B,Norte,Mobile,0,0,0
af49e4f1-dca2-46aa-a99a-5086ba51dc13,B,Sur,Mobile,0,0,0
bb837816-0745-49b0-b14b-344eae2d1a9c,B,Norte,Mobile,0,0,0
ca0491a7-f7a7-478d-b4dc-8ec87c746bb6,A,Centro,Mobile,0,0,0
807a3808-a5a0-4a89-91bc-d1274ed93a99,A,Centro,Mobile,0,0,0
b7efe22e-74c0-444e-9437-3d314330eeb3,B,Sur,Desktop,0,0,0
becaa713-a91c-4374-9fdc-f451ef4a117c,B,Sur,Desktop,0,0,0
ec87d3f2-6c93-436e-a0b6-4c97bb31eae7,A,Centro,Desktop,0,0,0
b024227e-e125-4d94-ae40-97923fb4f33c,A,Norte,Desktop,0,0,0
4844f497-7f28-4afd-81c0-f2977361ec4e,B,Centro,Mobile,0,0,0
9e8a0abe-1234-45ce-83f8-38d72138a735,B,Centro,Mobile,0,0,0
ff3b63d7-3ec7-4ae3-bf7f-88302f1256f0,B,Norte,Mobile,0,0,0
78e78ab3-2f4a-488a-9feb-82576671e937,A,Norte,Desktop,0,0,0
6c675ed4-5db2-45cd-86b5-fae5d13d85de,A,Norte,Desktop,0,0,0
aa0edac3-c9f8-45f5-b65b-ce2c9ea74803,A,Norte,Mobile,0,0,0
72a7780f-e626-4d40-89ea-880e4c30fc0c,A,Centro,Mobile,0,0,0
2ea6ce9b-93da-4719-a101-dfa046a6facf,A,Centro,Desktop,0,0,0
67ddc559-113b-44c8-9efb-cdd4154f548c,B,Centro,Mobile,0,0,0
440dd013-4726-4a87-a8cf-55154680f7eb,B,Norte,Desktop,0,0,0
b7ea9876-49ff-4a69-8e11-e1c8fe53f87d,B,Sur,Mobile,0,0,0
fa6a29af-eacd-48b9-8263-ec073274dbba,A,Centro,Mobile,0,0,0
c7ff6c2d-64cd-4dde-bef4-05526a4f53e4,A,Centro,Desktop,1,39.76,40
1dce7ad6-8ee5-4e5d-9de7-2447383a776d,A,Norte,Mobile,0,0,0
70ea8d13-99ca-4dec-a686-68f522b0d3ec,A,Centro,Mobile,0,0,0
450d180b-0700-4ad1-b5f2-9332c3bdece6,B,Centro,Desktop,0,0,0
7f33ab3a-8e61-4106-8e21-694493f762a4,A,Centro,Mobile,0,0,0
fb3b2618-d141-492c-91a5-f343e16434f7,A,Sur,Mobile,0,0,0
c7fb9750-f5d3-4ea2-8026-9cbda04af0bf,A,Sur,Mobile,0,0,0
09fd3406-2f08-4a8c-9285-7a8f483b3166,A,Sur,Mobile,1,35.63,32
c25d10ae-c4e9-477b-a51b-e50b421c7f1d,B,Norte,Mobile,0,0,0
c88b4843-1e00-4210-9f0e-4951b4be1fc3,A,Norte,Mobile,0,0,0
991551ce-a3ac-403a-9b20-4ae5fd760c41,B,Norte,Mobile,0,0,0
3d7ce83f-282e-4ad5-99a0-583d22dc7930,B,Centro,Mobile,0,0,0
1a2b9f70-0c62-482f-8899-77df8fb2f6e1,A,Centro,Desktop,0,0,0
ce2dd0ae-9a38-4a19-8cbf-fb2ae6191704,A,Sur,Mobile,0,0,0
025f8522-b2a5-4965-a520-bf1637382ab5,B,Norte,Desktop,0,0,0
795381fd-0b4c-4dd1-b6d1-b979edd00c15,B,Norte,Mobile,0,0,0
18c97e0a-7e0b-48bc-8f36-e86bdfc380b7,A,Norte,Mobile,0,0,0
4d19b514-8377-413b-8ecf-5ddf599c0f7b,A,Norte,Mobile,0,0,0
d46d17a2-2145-4035-8a8d-13e83cbec098,A,Norte,Desktop,0,0,0
2ea701e3-e87a-47ee-82e7-ecd1d782c9c3,A,Norte,Mobile,0,0,0
40f6617b-2d8e-4772-84c9-a2bc47a847e6,A,Norte,Mobile,0,0,0
e9509b42-ccb9-4254-be13-e3cc487d7617,A,Centro,Mobile,0,0,0
81ca2199-6bd3-4b10-a49c-3b529b31c7ca,A,Norte,Desktop,0,0,0
4fd8b2bd-e18e-4ef1-9777-e0ec20fd9df6,A,Norte,Desktop,0,0,0
483012ba-5f2a-46c2-9e32-e6f13be05885,A,Norte,Mobile,0,0,0
34801db7-f39a-4318-bd29-75cddb924dfb,B,Sur,Mobile,0,0,0
7a8c05cb-af36-452a-a510-aa4edc443246,B,Centro,Mobile,0,0,0
a9732fb8-b482-42ce-a2df-c1dfb1169e64,B,Sur,Desktop,0,0,0
f33fc766-ec89-4572-8a0f-fd1771ed156e,A,Centro,Desktop,0,0,0
89d3b8ea-5fc5-4c33-9689-04d72a5c29ff,B,Sur,Mobile,1,22.89,20
a7982562-8760-4600-abf5-188916ca2ce0,A,Norte,Mobile,0,0,0
4c472b7b-1455-416a-b5ea-738c1df1c684,B,Norte,Mobile,0,0,0
04e673f9-9be2-4923-961d-86ed751fde28,A,Centro,Desktop,0,0,0
6efaf5d0-f4f6-4eaa-8efd-0a0ed6545cd9,A,Sur,Mobile,0,0,0
ad2fadce-96e0-4bb7-8da3-7eb703460944,B,Sur,Desktop,0,0,0
1ea64b4a-a9f5-4931-b176-5d7628017c6b,B,Centro,Mobile,0,0,0
8f290a69-65ab-44b5-84f5-028ac138b2fb,B,Norte,Mobile,1,104.47,93
c02c0d39-a2a4-44b8-a04f-0d7765b581a7,A,Norte,Mobile,0,0,0
1a29e2ba-20b6-48ed-afbb-45524053fbed,A,Norte,Desktop,0,0,0
a3de40f6-cfcc-4585-b915-d90cf0d62b67,A,Norte,Mobile,0,0,0
c16cb74e-e098-42ab-8448-bea790a15385,B,Norte,Desktop,0,0,0
a0208a15-1470-4ff9-817c-7851667675cc,B,Norte,Mobile,0,0,0
174b9bdf-cf08-4bfe-911a-fab212f91331,B,Sur,Mobile,1,57.65,52
e0378c40-2c37-4de4-8e0f-1647047c78a0,A,Norte,Desktop,0,0,0
b81a4d6d-a6f0-4b2a-b854-eef3be8378fc,B,Norte,Desktop,1,66.69,67
650c247f-0c2e-49de-b649-0194b98c35e2,A,Norte,Desktop,0,0,0
4743b3cc-05cf-449a-a603-ffc219fb9fbc,A,Norte,Mobile,0,0,0
91a7f437-d538-4188-8be5-6b828ae24993,B,Norte,Mobile,0,0,0
489c8b97-5e2a-4fb0-b3b0-45c2eebf3b31,B,Norte,Mobile,0,0,0
c9f4138b-825d-4ab8-bc4e-f095c748dd6f,A,Sur,Mobile,0,0,0
d613fc62-169b-418f-b9c4-e504361b5c43,A,Centro,Desktop,1,56.07,56
89a46d73-36c4-48ea-9cb2-9ff9e7761361,A,Norte,Mobile,0,0,0
4d933f43-d2c0-423a-8605-c6565405ff95,A,Centro,Mobile,0,0,0
0c0f2a69-b965-4403-830e-10b498a7602b,A,Norte,Mobile,1,51.78,46
1ac82bfd-27e0-4e6a-9b9d-4cad834c0265,A,Norte,Desktop,0,0,0
3e9fa362-2f6d-4b37-857f-9b3a9569c3aa,A,Norte,Mobile,0,0,0
1c171b6b-ebb7-4b88-8a71-894bb4ef4e3f,B,Norte,Mobile,0,0,0
d7186c47-6a4e-49f4-8008-4134fe25bfa0,B,Centro,Desktop,1,62.18,62
70e80827-d04d-4d0f-8326-511ff06de252,A,Sur,Mobile,0,0,0
160f1ce2-95f9-4b7c-a219-e96a774f09f8,B,Norte,Mobile,0,0,0
bd6bf5b7-471e-4585-a487-70f4da6264f8,B,Centro,Mobile,0,0,0
a0d862c5-d01f-40d7-b305-145f2f82423a,A,Norte,Desktop,1,30.34,30
f17e5fbd-d0d1-41bc-b136-dbae4e67f1be,A,Norte,Desktop,0,0,0
2e35acb2-d541-4b73-984e-cbbdcf364a7c,B,Norte,Mobile,0,0,0
6bfab39b-1aa3-4d84-9c09-785711c7ddb5,B,Centro,Mobile,1,58.64,53
ca8590b6-a00f-452d-b522-07c6ada4189b,B,Norte,Mobile,0,0,0
2b1af998-9709-4706-940b-3686fad035b2,B,Centro,Mobile,0,0,0
c1dd73b0-5bb3-4f04-af61-fac387536e1d,A,Centro,Mobile,0,0,0
14190444-6c6d-4d14-b9a4-92e2355e8c02,A,Sur,Mobile,1,67.61,61
d9961131-832c-48e3-8b7b-3dc38297ff63,A,Norte,Desktop,0,0,0
122f0061-ccfb-444b-8eb6-73b836fe7b61,A,Norte,Mobile,0,0,0
90933369-5163-4fc2-9147-a2d955f24f04,A,Norte,Mobile,0,0,0
f6c5b452-7322-452e-85f2-67a852affb10,A,Sur,Desktop,0,0,0
b988069f-6347-48ef-94b3-b2371b9575d4,A,Sur,Desktop,0,0,0
dcfceaa2-07c6-4ccf-b4de-f303128c4a92,A,Sur,Mobile,0,0,0
60c047d0-7f7e-403c-a1dd-4077c77d7dd7,A,Centro,Desktop,0,0,0
f7084ae7-86c6-4e9e-b08c-91d6ae76e62e,A,Centro,Mobile,0,0,0
4dc7f006-69c5-4212-b67d-b415ed333fc3,A,Norte,Mobile,0,0,0
b0afc982-b198-4563-9060-b6d7e2a8826d,A,Sur,Mobile,1,38.69,35
051f5458-883d-4ec3-85da-d3048619a90c,B,Sur,Desktop,1,64.52,65
79d6026a-e48c-43ce-90c4-9aeaaffa5867,B,Norte,Desktop,0,0,0
8d807410-fd3f-4d15-8554-5d44930970dd,A,Norte,Desktop,0,0,0
cb41a3ee-9014-4a9e-8830-ce335af7da5f,A,Centro,Mobile,0,0,0
ed35a616-02c7-4fdd-afb2-2b74f1570202,B,Norte,Desktop,1,94.31,94
34428759-041c-4dec-92db-fbd5dcdb145a,B,Sur,Mobile,0,0,0
d2f0c1cd-8cee-42ed-89f0-b929c066186d,B,Centro,Desktop,0,0,0
f16c4d0a-c330-45c6-a02a-d5acbfade556,A,Centro,Mobile,0,0,0
d9769877-1b09-4fce-95a9-81c97d4babfd,B,Centro,Mobile,1,76.18,68
a87cc3f7-b099-4319-9488-d9efa1ad71d1,B,Centro,Desktop,0,0,0
ea6f9882-d22c-4e4b-9fdd-652ce78919da,B,Norte,Mobile,0,0,0
cb6956be-5dbd-400e-8588-84581dffc54d,A,Sur,Mobile,1,75.55,68
e9685994-4e36-4ed7-a591-6686f443b787,B,Sur,Mobile,0,0,0
0b020263-a3d4-411d-bc1a-80700a788f79,B,Centro,Desktop,0,0,0
63c8b783-a01c-48b3-9655-97a198260a8d,B,Centro,Mobile,0,0,0
c7c3b411-e20b-485e-94f2-087202467362,A,Centro,Mobile,0,0,0
83cb9d06-04bc-4600-b4d7-b9b399ae5176,B,Centro,Mobile,0,0,0
99a6694d-5916-41d1-9241-a2f893f22d4a,A,Sur,Mobile,1,68.23,61
3c45ba49-aa77-4305-9fa8-b27a101cac53,A,Norte,Desktop,0,0,0
b69554e3-c1a8-4a3e-8d4c-046cbc7285b7,B,Norte,Desktop,0,0,0
182327bb-1b34-491a-bce5-4a443be84672,A,Sur,Desktop,0,0,0
2911534b-de06-4e25-8ca2-a371d82ebcb1,B,Norte,Mobile,0,0,0
590f8998-8700-4c44-8dee-c2b1f8021c59,B,Centro,Desktop,0,0,0
6618d3b2-5e6a-4d45-8c73-09ff60c7b859,A,Norte,Mobile,0,0,0
573be10b-cee5-40a8-aa05-0820de93cddc,B,Sur,Mobile,0,0,0
43d88f72-a370-4cc3-95c3-7ba1615b6723,B,Sur,Desktop,0,0,0
9865646d-9b3a-4810-82cc-2f6a075e0ae5,A,Sur,Desktop,0,0,0
b94fac54-c060-4e17-b060-4928e527bf30,B,Sur,Mobile,0,0,0
f8a0897b-2fd6-42d2-a11f-837b79830056,A,Norte,Desktop,0,0,0
fe95fab8-d997-4bd8-a8ab-209aa3dc9ce5,A,Centro,Desktop,0,0,0
404d7e21-ce62-4221-9019-5104dd65a143,A,Centro,Desktop,0,0,0
ac9f4226-e4c9-4f44-aadb-6703632050ac,A,Sur,Desktop,0,0,0
b36104a6-5aa3-4980-8d90-e62dc712cc53,A,Norte,Mobile,0,0,0
5b13841d-4b70-4bb4-a0d8-702a77d1faa9,B,Sur,Desktop,0,0,0
57c2f8dc-d12d-4354-8046-a7c344e6f96f,B,Norte,Mobile,1,60.69,54
ff053616-6e1f-46c0-88f5-c7742f8ad0e0,B,Sur,Mobile,1,71.33,63
055b0a30-eaee-49b6-89a7-235e25604a02,A,Centro,Mobile,0,0,0
630442ab-39e6-40c4-b404-7680bb46e6a6,B,Centro,Desktop,0,0,0
0c1caf32-7f50-4293-bfc6-bb22e6cca002,A,Norte,Desktop,0,0,0
a671d1f8-a8b5-4948-a4a9-f36325f40a03,A,Norte,Desktop,0,0,0
30ccc8c8-c137-45d1-88d7-126787ad1d8b,A,Norte,Mobile,0,0,0
70174954-4dec-41c5-8451-08844edf8e25,A,Centro,Mobile,0,0,0
2ded88b2-8cce-4e4b-8aa8-0944b24d0a7e,A,Centro,Desktop,0,0,0
438fc61a-643f-45e7-8713-1cd109c5e907,B,Centro,Desktop,0,0,0
9cb49cdb-6c1f-43ba-9d61-0d3692f793b5,B,Norte,Desktop,0,0,0
3ffa195c-4064-4ed4-8adb-a182ffc655d8,A,Centro,Mobile,0,0,0
3993aea7-ed9b-4dc1-86f1-d68c91b672b8,A,Sur,Desktop,0,0,0
ee79645c-d69c-456f-bcb0-75e971595e73,A,Sur,Mobile,0,0,0
ccc00342-2a8f-42e6-b550-bc6be8944049,B,Norte,Desktop,0,0,0
480abb59-402f-45ca-aa37-55bbb53afd25,B,Sur,Mobile,0,0,0
aeff2c3f-4002-4683-b67b-42a976b81fdc,B,Sur,Mobile,0,0,0
3680cf0d-7307-46ac-a498-8bf82bdf421e,B,Sur,Desktop,1,59.82,60
865592a3-0a54-44ec-b7f8-fbe3dbdd1b54,A,Sur,Mobile,0,0,0
e6037a04-6aba-4f75-a372-32d9a0e4423e,B,Centro,Mobile,0,0,0
4cd801e8-be78-4c1a-a63b-d9c040cf705f,A,Norte,Mobile,0,0,0
4dfd916d-81ea-4623-85d0-f58b9c40610e,A,Centro,Mobile,0,0,0
56f1af24-6745-48f4-81a9-398295e1511d,B,Centro,Mobile,0,0,0
75b15393-d24e-4b80-9a8e-7894492aba85,A,Norte,Mobile,0,0,0
3f2b1a8d-5d33-48e8-a343-27c25a72c167,B,Norte,Mobile,0,0,0
cd27bcdc-55b9-4745-a985-89c51513592c,A,Norte,Mobile,0,0,0
5f91640f-7319-41c0-8762-07ef8b7f7523,B,Centro,Mobile,0,0,0
329d98a4-a043-44c2-bfde-2d1ba0666cfb,A,Norte,Mobile,0,0,0
7cdfa9ff-b67f-4555-888f-ed1917a89e31,A,Centro,Mobile,0,0,0
712d94f1-900f-4d84-be0a-449493666e14,B,Sur,Mobile,0,0,0
5b1ffbf4-ca71-40cc-9bdb-288cadab135d,B,Norte,Desktop,0,0,0
2b67e727-01a6-4d35-90eb-fa155ca0215e,B,Sur,Desktop,0,0,0
9f35305b-8aac-4145-a320-501effb652b9,B,Centro,Desktop,0,0,0
2b85570e-5499-4432-8e4c-30be065b3d7a,B,Norte,Mobile,0,0,0
51033f28-095e-4583-abfd-91ac945159f2,B,Norte,Mobile,0,0,0
20e480d8-28ee-4df6-981b-beab8d30d61a,A,Norte,Mobile,0,0,0
9c6f84a2-c0df-4620-b308-637a4333d773,A,Norte,Desktop,0,0,0
b2502612-589a-4b8d-94f2-4cee9b2ec5a7,A,Sur,Mobile,0,0,0
3c5e236a-6584-4cf7-b1a3-c6581eb02704,B,Centro,Desktop,0,0,0
4c54b276-f341-42d3-b2a2-99f615364970,A,Sur,Desktop,0,0,0
2652bb0d-c114-4719-b86b-e3c498c190c0,B,Centro,Desktop,0,0,0
e8be63fd-58b9-4215-91b1-90e0fd48e950,B,Centro,Desktop,0,0,0
468dd2d5-e273-49f0-ae60-2851ab48fbce,B,Norte,Desktop,0,0,0
1f33e7ec-c609-4f91-bffa-f0dcf615fcf0,A,Centro,Mobile,0,0,0
d2657a8a-8a24-4fd7-9c81-1adcd01a4755,A,Centro,Desktop,0,0,0
6be85da1-9083-40da-b6c1-b0340026153d,B,Norte,Desktop,0,0,0
c59fa0e7-4b83-4bfd-88a4-f9a7df99c194,A,Sur,Desktop,0,0,0
0393786a-d333-4a56-8c05-72ee8885d84d,A,Centro,Mobile,0,0,0
2aa3ce03-31c2-4864-9936-868ce3e6985e,A,Sur,Mobile,0,0,0
067f84aa-04bb-4645-9abc-a74a5975b448,A,Centro,Desktop,0,0,0
f7e582b0-1308-491f-aa76-6e89c46d5f8a,A,Norte,Mobile,0,0,0
6cfbd62c-b4d7-426c-9427-8698d80729eb,B,Centro,Mobile,0,0,0
43e89e1d-aa73-4bfa-b877-741306ebc5d4,A,Norte,Mobile,0,0,0
1f1e2e1c-2ad2-420b-99a8-ffa5ef585b37,B,Centro,Mobile,1,84.72,76
7820138e-2c3b-454f-9b82-80406876fcf2,A,Centro,Mobile,0,0,0
0a22125d-de8f-402b-9b28-333508adff64,B,Norte,Mobile,0,0,0
459ec73e-dc8a-4505-9977-2a63287d5fd9,B,Centro,Mobile,0,0,0
c177bec4-436b-48ee-bea5-e1955ea153ad,A,Norte,Mobile,0,0,0
0053c816-13da-4973-8625-6d11e2b1b78a,A,Norte,Mobile,0,0,0
df8a5d77-39bc-4e4c-b260-b99fe4aeaf30,A,Sur,Desktop,0,0,0
90ee9ab7-7e2c-4741-8f2f-d90a6e3041f4,B,Centro,Mobile,0,0,0
397e32ee-84c2-487b-b4bd-f5266ba4869c,B,Norte,Mobile,0,0,0
818b8192-1703-4f56-acec-1f7e84b90099,B,Centro,Mobile,0,0,0
286f1833-53ad-4ae4-9bad-007a3bba03ae,A,Sur,Mobile,0,0,0
d63830e9-daef-4c7b-9bc3-b1d8baf88894,A,Norte,Mobile,0,0,0
fe6616fb-c91e-4e2f-b43f-57862f2ff793,A,Centro,Desktop,0,0,0
cee1759e-ec2f-4eaa-b125-c58386bddfff,A,Centro,Mobile,1,33.56,30
bbfff3b5-db23-456a-a99b-49d42c71e47b,B,Sur,Mobile,0,0,0
787ded1f-3c26-4c21-8597-186ff5f99919,A,Centro,Desktop,0,0,0
e96f02e9-c5af-4067-be3c-b1d2427b6e37,B,Norte,Desktop,0,0,0
cc163b8c-c580-423c-a981-1799e138b4c7,B,Norte,Desktop,0,0,0
0d2db496-0476-4116-9f2d-51ac4b214534,B,Centro,Mobile,0,0,0
0265e306-05fd-4808-ada7-3fea332a7440,A,Norte,Mobile,0,0,0
8cbb0ed5-f127-45dd-86c6-1fb4fc3d6a01,B,Sur,Desktop,0,0,0
e66d1b42-111f-419e-a56f-1d0f9cd7341c,B,Norte,Desktop,0,0,0
775c29e5-1c46-4046-9a15-8486bdc97c43,B,Norte,Mobile,1,61.13,54
7d810876-3647-403c-918f-217c0e3b2a15,B,Norte,Mobile,0,0,0
4bfea7e6-d622-4df5-a7f4-4bd0c3f75b37,B,Centro,Mobile,0,0,0
140fa608-0cd7-451d-92c3-d3801cbb7973,B,Centro,Mobile,0,0,0
4dde4dac-40aa-4815-81c7-3f8c5f101de9,A,Norte,Mobile,0,0,0
4e3414d7-df13-4cb8-816d-42408c03d35e,B,Sur,Mobile,0,0,0
a0b222bf-4790-4f83-88c7-33d1d0f1fe59,B,Norte,Mobile,0,0,0
cfc129df-60c8-40ac-808e-5800d69adb29,B,Norte,Mobile,1,66.5,60
9aef249b-3706-41f4-a1f6-8ad682ad38a0,B,Norte,Mobile,0,0,0
fcf11857-b233-4365-a00f-510375b1b96b,A,Sur,Mobile,0,0,0
9e8f6703-e53e-4d46-8116-792b5df449c7,B,Sur,Desktop,0,0,0
0728ff68-d6dd-4247-a455-067b5804733b,B,Centro,Desktop,0,0,0
1b7c2cb2-809e-47d0-b78c-60af45c9257e,A,Norte,Mobile,0,0,0
72309a60-71a2-41ba-b793-0969bbe041ff,A,Centro,Mobile,1,48.82,44
9db57160-7261-4877-a1d4-04ec8fdc55fe,B,Centro,Mobile,0,0,0
